"T, K","m, mg"
829.461,3.2354
829.517,3.2353
829.562,3.2352
829.608,3.2351
829.66,3.2351
829.718,3.2351
829.766,3.235
829.82,3.235
829.866,3.235
829.915,3.235
829.967,3.235
830.019,3.235
830.07,3.235
830.123,3.235
830.176,3.2349
830.226,3.2348
830.272,3.2347
830.325,3.2346
830.377,3.2344
830.427,3.2343
830.472,3.2342
830.527,3.2341
830.581,3.2341
830.628,3.2341
830.679,3.234
830.736,3.234
830.781,3.234
830.833,3.234
830.886,3.234
830.934,3.234
830.98,3.234
831.031,3.234
831.084,3.234
831.134,3.234
831.19,3.234
831.241,3.2339
831.289,3.2339
831.338,3.2338
831.384,3.2336
831.432,3.2335
831.481,3.2334
831.534,3.2333
831.585,3.2332
831.628,3.2331
831.676,3.2331
831.735,3.233
831.78,3.233
831.829,3.233
831.878,3.233
831.926,3.233
831.981,3.233
832.024,3.233
832.075,3.233
832.132,3.233
832.18,3.233
832.226,3.233
832.28,3.233
832.326,3.233
832.378,3.2329
832.428,3.2328
832.484,3.2327
832.531,3.2325
832.581,3.2324
832.631,3.2323
832.681,3.2322
832.734,3.2322
832.787,3.2321
832.843,3.232
832.884,3.232
832.926,3.232
832.974,3.232
833.031,3.232
833.079,3.232
833.129,3.232
833.178,3.232
833.228,3.232
833.28,3.2319
833.336,3.2318
833.38,3.2317
833.428,3.2315
833.482,3.2314
833.534,3.2313
833.579,3.2312
833.634,3.2312
833.683,3.2311
833.732,3.231
833.782,3.2311
833.834,3.231
833.888,3.231
833.934,3.231
833.98,3.231
834.037,3.231
834.087,3.231
834.137,3.231
834.179,3.231
834.224,3.231
834.276,3.231
834.331,3.231
834.391,3.231
834.435,3.2309
834.486,3.2308
834.541,3.2307
834.584,3.2307
834.636,3.2305
834.687,3.2304
834.741,3.2303
834.787,3.2303
834.832,3.2302
834.886,3.2301
834.934,3.2301
834.986,3.2301
835.028,3.23
835.078,3.23
835.131,3.23
835.183,3.23
835.235,3.23
835.281,3.23
835.327,3.23
835.379,3.23
835.431,3.23
835.489,3.23
835.544,3.23
835.595,3.23
835.638,3.2299
835.687,3.2298
835.734,3.2297
835.791,3.2296
835.843,3.2294
835.894,3.2292
835.943,3.2291
835.995,3.2291
836.045,3.2291
836.1,3.2291
836.15,3.229
836.192,3.229
836.239,3.229
836.286,3.229
836.341,3.229
836.391,3.229
836.445,3.229
836.497,3.229
836.546,3.229
836.596,3.229
836.637,3.229
836.692,3.2289
836.738,3.2288
836.786,3.2287
836.832,3.2285
836.882,3.2284
836.932,3.2283
836.982,3.2282
837.028,3.2281
837.079,3.2281
837.123,3.228
837.176,3.228
837.223,3.228
837.28,3.228
837.333,3.228
837.384,3.228
837.431,3.228
837.479,3.228
837.535,3.228
837.579,3.228
837.63,3.228
837.677,3.228
837.727,3.228
837.776,3.228
837.831,3.228
837.882,3.228
837.934,3.228
837.983,3.2279
838.029,3.2278
838.081,3.2276
838.134,3.2275
838.182,3.2274
838.238,3.2273
838.29,3.2272
838.335,3.2271
838.38,3.2271
838.433,3.227
838.48,3.227
838.535,3.227
838.586,3.227
838.638,3.227
838.688,3.227
838.747,3.227
838.794,3.227
838.842,3.2269
838.894,3.2269
838.947,3.2269
839.005,3.2268
839.054,3.2266
839.105,3.2265
839.152,3.2264
839.199,3.2263
839.247,3.2262
839.3,3.2261
839.354,3.2261
839.397,3.226
839.445,3.226
839.499,3.226
839.555,3.226
839.608,3.226
839.658,3.226
839.712,3.226
839.76,3.226
839.811,3.226
839.855,3.226
839.902,3.226
839.954,3.226
840.002,3.226
840.051,3.226
840.107,3.226
840.155,3.226
840.199,3.226
840.253,3.2259
840.301,3.2258
840.348,3.2256
840.396,3.2255
840.447,3.2254
840.5,3.2253
840.548,3.2252
840.6,3.2251
840.64,3.2251
840.69,3.225
840.747,3.225
840.803,3.225
840.852,3.225
840.903,3.225
840.949,3.225
840.996,3.2249
841.047,3.2248
841.095,3.2248
841.142,3.2247
841.199,3.2246
841.248,3.2245
841.295,3.2244
841.344,3.2244
841.399,3.2243
841.445,3.2243
841.491,3.2242
841.541,3.2242
841.595,3.2242
841.641,3.2241
841.685,3.2241
841.731,3.2241
841.781,3.224
841.831,3.224
841.884,3.224
841.937,3.224
841.982,3.224
842.025,3.224
842.076,3.224
842.121,3.224
842.169,3.224
842.226,3.224
842.275,3.224
842.322,3.224
842.376,3.224
842.423,3.224
842.479,3.2239
842.525,3.2238
842.572,3.2236
842.613,3.2235
842.671,3.2234
842.716,3.2233
842.771,3.2232
842.82,3.2231
842.871,3.2231
842.912,3.223
842.964,3.223
843.015,3.223
843.069,3.223
843.118,3.223
843.172,3.223
843.216,3.223
843.268,3.223
843.317,3.223
843.377,3.223
843.429,3.223
843.471,3.223
843.519,3.223
843.572,3.2229
843.62,3.2229
843.673,3.2228
843.726,3.2226
843.767,3.2225
843.818,3.2224
843.873,3.2223
843.924,3.2222
843.974,3.2222
844.023,3.2221
844.068,3.222
844.108,3.222
844.164,3.222
844.219,3.222
844.27,3.222
844.315,3.222
844.367,3.222
844.418,3.222
844.471,3.222
844.515,3.222
844.561,3.222
844.607,3.2219
844.659,3.2219
844.705,3.2219
844.758,3.2219
844.809,3.2218
844.856,3.2217
844.908,3.2216
844.962,3.2215
845.015,3.2214
845.066,3.2213
845.119,3.2212
845.172,3.2212
845.218,3.2211
845.258,3.2211
845.312,3.2211
845.368,3.221
845.417,3.221
845.472,3.221
845.522,3.221
845.566,3.221
845.611,3.221
845.659,3.221
845.71,3.221
845.767,3.221
845.815,3.221
845.863,3.221
845.919,3.221
845.967,3.221
846.014,3.221
846.07,3.2209
846.118,3.2209
846.175,3.2208
846.228,3.2208
846.272,3.2206
846.318,3.2205
846.375,3.2204
846.419,3.2203
846.472,3.2203
846.522,3.2202
846.57,3.2201
846.627,3.2201
846.671,3.2201
846.722,3.22
846.769,3.22
846.816,3.22
846.867,3.22
846.916,3.22
846.963,3.22
847.016,3.22
847.065,3.22
847.117,3.22
847.167,3.22
847.219,3.22
847.268,3.22
847.317,3.22
847.369,3.22
847.422,3.22
847.466,3.22
847.519,3.2199
847.573,3.2198
847.626,3.2198
847.673,3.2197
847.721,3.2195
847.772,3.2194
847.83,3.2193
847.875,3.2192
847.923,3.2191
847.973,3.2191
848.018,3.2191
848.074,3.219
848.121,3.219
848.179,3.219
848.221,3.219
848.274,3.219
848.322,3.219
848.37,3.219
848.419,3.219
848.476,3.219
848.516,3.219
848.564,3.2189
848.615,3.2189
848.67,3.2189
848.722,3.2188
848.78,3.2187
848.828,3.2186
848.87,3.2184
848.922,3.2183
848.973,3.2183
849.021,3.2182
849.074,3.2181
849.123,3.2181
849.178,3.2181
849.231,3.218
849.278,3.218
849.32,3.218
849.372,3.218
849.426,3.218
849.478,3.218
849.518,3.218
849.565,3.218
849.621,3.218
849.667,3.218
849.715,3.218
849.766,3.218
849.821,3.218
849.878,3.218
849.926,3.218
849.978,3.218
850.025,3.218
850.072,3.2179
850.129,3.2179
850.176,3.2179
850.224,3.2178
850.271,3.2176
850.317,3.2175
850.366,3.2174
850.418,3.2173
850.47,3.2172
850.523,3.2171
850.569,3.2171
850.615,3.217
850.668,3.217
850.718,3.217
850.766,3.217
850.819,3.217
850.865,3.217
850.911,3.217
850.963,3.217
851.015,3.217
851.064,3.217
851.109,3.217
851.16,3.217
851.211,3.217
851.26,3.2169
851.304,3.2168
851.356,3.2167
851.404,3.2165
851.465,3.2164
851.515,3.2163
851.565,3.2162
851.612,3.2162
851.66,3.2161
851.709,3.216
851.757,3.2161
851.806,3.216
851.856,3.216
851.91,3.216
851.959,3.216
852.009,3.216
852.058,3.216
852.105,3.216
852.155,3.216
852.214,3.216
852.263,3.216
852.312,3.216
852.37,3.216
852.421,3.216
852.467,3.216
852.518,3.216
852.564,3.216
852.605,3.216
852.663,3.2159
852.719,3.2158
852.777,3.2157
852.822,3.2157
852.874,3.2156
852.925,3.2154
852.974,3.2153
853.02,3.2153
853.068,3.2152
853.123,3.2151
853.173,3.2151
853.226,3.2151
853.283,3.215
853.328,3.215
853.374,3.215
853.419,3.215
853.47,3.215
853.527,3.215
853.58,3.215
853.627,3.215
853.682,3.215
853.72,3.215
853.783,3.215
853.836,3.215
853.885,3.215
853.937,3.215
853.987,3.2149
854.03,3.2148
854.081,3.2147
854.127,3.2145
854.185,3.2144
854.233,3.2143
854.284,3.2142
854.331,3.2142
854.388,3.2141
854.433,3.214
854.479,3.2141
854.533,3.214
854.58,3.214
854.631,3.214
854.684,3.214
854.729,3.214
854.775,3.214
854.826,3.214
854.882,3.214
854.934,3.214
854.987,3.214
855.036,3.2139
855.08,3.2138
855.129,3.2137
855.184,3.2135
855.227,3.2134
855.281,3.2133
855.332,3.2132
855.38,3.2131
855.427,3.2131
855.475,3.2131
855.522,3.213
855.571,3.213
855.621,3.213
855.671,3.213
855.725,3.213
855.773,3.213
855.828,3.213
855.878,3.213
855.928,3.213
855.986,3.213
856.03,3.213
856.084,3.213
856.136,3.213
856.182,3.213
856.237,3.213
856.285,3.213
856.335,3.213
856.382,3.213
856.432,3.213
856.483,3.213
856.534,3.213
856.588,3.213
856.63,3.213
856.676,3.2129
856.729,3.2129
856.783,3.2128
856.831,3.2127
856.881,3.2127
856.925,3.2127
856.982,3.2125
857.025,3.2125
857.082,3.2124
857.134,3.2123
857.182,3.2122
857.235,3.2121
857.279,3.2121
857.328,3.212
857.383,3.212
857.437,3.212
857.484,3.212
857.532,3.212
857.578,3.212
857.638,3.2119
857.687,3.2119
857.737,3.2118
857.791,3.2118
857.835,3.2118
857.889,3.2118
857.94,3.2118
857.986,3.2117
858.03,3.2116
858.069,3.2116
858.116,3.2115
858.178,3.2114
858.226,3.2113
858.272,3.2112
858.333,3.2113
858.378,3.2114
858.428,3.2115
858.471,3.2117
858.527,3.2119
858.582,3.2119
858.633,3.2119
858.677,3.2119
858.724,3.2119
858.775,3.2117
858.822,3.2116
858.872,3.2115
858.918,3.2114
858.966,3.2114
859.02,3.2114
859.072,3.2113
859.114,3.2113
859.165,3.2112
859.218,3.2112
859.266,3.2111
859.311,3.2109
859.365,3.2108
859.409,3.2108
859.463,3.2106
859.508,3.2105
859.558,3.2104
859.607,3.2103
859.664,3.2102
859.712,3.2102
859.763,3.2101
859.813,3.21
859.863,3.21
859.915,3.21
859.961,3.21
860.011,3.21
860.056,3.21
860.112,3.21
860.164,3.21
860.213,3.21
860.253,3.21
860.305,3.21
860.363,3.21
860.414,3.21
860.459,3.21
860.515,3.21
860.563,3.21
860.614,3.21
860.667,3.21
860.711,3.21
860.766,3.21
860.816,3.21
860.869,3.21
860.914,3.2099
860.968,3.2098
861.008,3.2096
861.065,3.2095
861.12,3.2094
861.165,3.2094
861.209,3.2093
861.256,3.2093
861.306,3.2092
861.36,3.2092
861.411,3.2091
861.461,3.2091
861.509,3.2091
861.561,3.209
861.611,3.209
861.664,3.209
861.715,3.209
861.767,3.209
861.815,3.209
861.864,3.209
861.921,3.209
861.974,3.209
862.02,3.209
862.073,3.209
862.119,3.209
862.165,3.209
862.219,3.2089
862.27,3.2088
862.317,3.2087
862.368,3.2085
862.422,3.2085
862.471,3.2084
862.517,3.2083
862.57,3.2083
862.616,3.2082
862.663,3.2082
862.708,3.2082
862.766,3.2081
862.818,3.2081
862.868,3.2081
862.923,3.208
862.971,3.208
863.015,3.208
863.066,3.208
863.112,3.208
863.162,3.208
863.216,3.208
863.271,3.208
863.321,3.208
863.373,3.208
863.425,3.208
863.469,3.208
863.518,3.208
863.57,3.208
863.618,3.2079
863.67,3.2078
863.718,3.2078
863.773,3.2077
863.825,3.2076
863.882,3.2075
863.924,3.2075
863.976,3.2074
864.026,3.2074
864.081,3.2073
864.128,3.2072
864.18,3.2072
864.233,3.2071
864.287,3.2071
864.338,3.207
864.389,3.207
864.434,3.207
864.49,3.207
864.537,3.207
864.595,3.207
864.645,3.207
864.699,3.207
864.745,3.207
864.796,3.207
864.849,3.207
864.902,3.207
864.947,3.2069
864.997,3.2068
865.045,3.2068
865.094,3.2067
865.143,3.2067
865.197,3.2067
865.253,3.2066
865.302,3.2066
865.348,3.2066
865.398,3.2065
865.446,3.2064
865.496,3.2063
865.548,3.2062
865.591,3.2061
865.645,3.2061
865.695,3.206
865.754,3.206
865.794,3.206
865.847,3.206
865.895,3.206
865.95,3.206
865.998,3.206
866.051,3.206
866.102,3.206
866.146,3.206
866.197,3.206
866.249,3.206
866.302,3.206
866.353,3.206
866.402,3.206
866.455,3.206
866.502,3.206
866.549,3.206
866.607,3.206
866.655,3.2059
866.705,3.2058
866.759,3.2057
866.807,3.2056
866.85,3.2056
866.9,3.2054
866.95,3.2053
866.994,3.2052
867.038,3.2052
867.095,3.2051
867.145,3.2051
867.198,3.2051
867.236,3.205
867.291,3.205
867.344,3.205
867.4,3.205
867.45,3.205
867.492,3.205
867.545,3.205
867.593,3.205
867.64,3.205
867.694,3.205
867.738,3.205
867.789,3.205
867.835,3.205
867.879,3.205
867.937,3.205
867.987,3.205
868.046,3.205
868.091,3.205
868.137,3.205
868.18,3.205
868.234,3.205
868.29,3.205
868.341,3.205
868.391,3.2049
868.444,3.2048
868.484,3.2047
868.536,3.2045
868.596,3.2044
868.644,3.2043
868.699,3.2042
868.75,3.2042
868.792,3.2041
868.843,3.204
868.898,3.2041
868.947,3.2041
869.004,3.2041
869.057,3.2041
869.106,3.2041
869.155,3.2042
869.205,3.2042
869.259,3.2041
869.308,3.2041
869.354,3.2041
869.4,3.2041
869.452,3.204
869.505,3.204
869.561,3.2039
869.611,3.2039
869.666,3.2039
869.713,3.2039
869.761,3.2039
869.81,3.2039
869.866,3.2038
869.921,3.2038
869.974,3.2037
870.018,3.2036
870.069,3.2034
870.113,3.2032
870.164,3.2031
870.209,3.2031
870.264,3.2031
870.316,3.2031
870.371,3.203
870.418,3.203
870.471,3.203
870.519,3.203
870.57,3.203
870.623,3.203
870.669,3.203
870.724,3.203
870.772,3.203
870.817,3.2029
870.868,3.2028
870.917,3.2027
870.973,3.2025
871.02,3.2024
871.073,3.2023
871.124,3.2022
871.168,3.2022
871.217,3.2022
871.269,3.2022
871.321,3.2021
871.373,3.2021
871.419,3.2021
871.471,3.2021
871.522,3.202
871.569,3.202
871.624,3.2021
871.675,3.2021
871.728,3.2021
871.775,3.2021
871.824,3.2021
871.877,3.2021
871.923,3.202
871.971,3.202
872.022,3.202
872.07,3.202
872.119,3.202
872.167,3.202
872.22,3.202
872.263,3.202
872.308,3.202
872.363,3.202
872.416,3.202
872.467,3.202
872.505,3.202
872.561,3.202
872.61,3.202
872.664,3.2019
872.708,3.2019
872.762,3.2019
872.81,3.2018
872.852,3.2018
872.905,3.2017
872.956,3.2016
873.007,3.2015
873.058,3.2015
873.108,3.2015
873.158,3.2014
873.204,3.2014
873.245,3.2014
873.303,3.2013
873.355,3.2013
873.405,3.2012
873.453,3.2011
873.511,3.2011
873.553,3.201
873.608,3.201
873.66,3.201
873.71,3.201
873.752,3.201
873.808,3.201
873.866,3.201
873.917,3.201
873.968,3.201
874.015,3.201
874.069,3.201
874.114,3.201
874.157,3.201
874.213,3.201
874.262,3.201
874.305,3.201
874.352,3.201
874.409,3.201
874.459,3.201
874.511,3.201
874.573,3.201
874.62,3.201
874.668,3.201
874.717,3.201
874.765,3.201
874.814,3.201
874.866,3.201
874.92,3.2009
874.972,3.2008
875.019,3.2006
875.061,3.2005
875.116,3.2004
875.164,3.2003
875.214,3.2002
875.271,3.2001
875.322,3.2001
875.367,3.2
875.422,3.2
875.47,3.2
875.515,3.2
875.567,3.2
875.621,3.2
875.666,3.2
875.719,3.2
875.764,3.2
875.815,3.2
875.859,3.2
875.906,3.2
875.96,3.2
876.01,3.2
876.06,3.2
876.113,3.2
876.158,3.2
876.21,3.2
876.257,3.2
876.305,3.2
876.352,3.2
876.4,3.1999
876.458,3.1998
876.513,3.1997
876.56,3.1995
876.607,3.1994
876.657,3.1993
876.706,3.1992
876.758,3.1991
876.813,3.1991
876.869,3.1991
876.907,3.199
876.948,3.199
876.997,3.199
877.051,3.199
877.106,3.199
877.16,3.199
877.206,3.199
877.259,3.199
877.306,3.199
877.354,3.199
877.4,3.199
877.446,3.199
877.501,3.199
877.554,3.199
877.608,3.199
877.653,3.199
877.701,3.199
877.755,3.199
877.802,3.199
877.853,3.199
877.907,3.199
877.956,3.1989
878.004,3.1989
878.056,3.1989
878.104,3.1989
878.154,3.1989
878.197,3.1989
878.258,3.1989
878.305,3.1989
878.355,3.1989
878.403,3.1989
878.448,3.1989
878.508,3.1988
878.56,3.1987
878.602,3.1985
878.654,3.1984
878.699,3.1983
878.744,3.1982
878.795,3.1981
878.843,3.1981
878.894,3.1981
878.949,3.198
878.998,3.198
879.046,3.198
879.099,3.198
879.151,3.198
879.198,3.198
879.25,3.198
879.293,3.198
879.347,3.198
879.389,3.198
879.445,3.198
879.495,3.198
879.55,3.198
879.6,3.198
879.645,3.198
879.691,3.1979
879.738,3.1978
879.787,3.1978
879.842,3.1978
879.89,3.1978
879.942,3.1977
879.993,3.1977
880.038,3.1977
880.091,3.1976
880.144,3.1975
880.188,3.1975
880.233,3.1974
880.283,3.1973
880.336,3.1972
880.392,3.1972
880.446,3.1971
880.487,3.1971
880.531,3.197
880.589,3.197
880.64,3.197
880.69,3.197
880.731,3.197
880.783,3.197
880.83,3.197
880.885,3.197
880.941,3.197
880.985,3.197
881.028,3.197
